tweet_id,user_id,username,text,like_count,retweet_count,location,creation_date_time,sentiment
1.50E+18,1.49E+18,CdEndTEM,Booster moderna did me 😖🥵💉🌡,0,0,No Location,12/3/2022,NEUTRAL
1.50E+18,1.38E+18,MadrasTribune,Over 3 Lakh Doses of Covid Vaccine Given to Children Aged 12-14 Years on Day 1,0,0,"Chennai, India",18/3/2022,NEUTRAL
1.50E+18,1.41E+18,PendletonHuckl1,Well mate me and my entire network have had 3 shots of Pfizer and we are all fine So you're going to need to make a stronger case,0,0,No Location,13/3/2022,POSITIVE
1.50E+18,178498553,ILoveDinobot,Oh yeah I had chills too But I had that from the 2nd also which was moderna also,2,0,New York,12/3/2022,NEUTRAL
1.50E+18,400359877,BooSoonYew67,Yet to swing round and go on the Sinovac is not so effective narrative only betrays a simplistic look at the HongKong COVID19 high death rate situation without considering some background scenarios 2 n,0,0,Malaysia,7/3/2022,NEGATIVE
1.50E+18,1.50E+18,Iloophbelle,For those with weak hands or those that missed the Pfizer BioNTech memo here it is 75 years early I bring your attention to pages 30-38,1,0,"London, England",13/3/2022,NEGATIVE
1.50E+18,2392605271,givingnews,Moderna Asks FDA To Authorize 4th Covid Vaccine Dose For All Adults health pharma,0,0,Europe,18/3/2022,POSITIVE
1.50E+18,1838615341,garth_moore,I think the Pfizer CEO just fact checked this one It's not a vaccine according to him anyway,0,0,Mexico,13/3/2022,NEGATIVE
1.50E+18,1474274960,effiedog,Moderna x 4 No covid yet Not in my family or extended family group of about 10,1,0,US East Coast,13/3/2022,POSITIVE
1.50E+18,377904401,newstruthliz,asked to authorize a 4th shot of its COVID19 vaccine as a booster dose for all adults The request is broader than ’s request earlier this week for the regulator to approve its BoosterShot for all seniors,0,0,No Location,18/3/2022,POSITIVE
1.50E+18,316839360,malo_j,That’s not how VAERS works nor is that what the Pfizer documents said,1,0,"Vancouver, British Columbia",13/3/2022,NEGATIVE
1.50E+18,2555206219,Carrieski16,Nope triple vaxxed with Moderna and got Covid,2,0,PNW-dancing between raindrops,13/3/2022,NEGATIVE
1.50E+18,1.17E+18,stephiereine,And take action today to make sure mandatory vaccines do not become a reality in the US here clotshot CrimesAgainstHumanity,10,8,"Ohio, USA",18/3/2022,NEGATIVE
1.50E+18,26307708,mcfunny,pfizer Pfizer had nothing to do with it A FOIA request was made to the FDA it is one of about 8 000 FOIA requests to FDA in 2021 Theyh requested time to redact the documents the safety data have been published the other documents released do not show any issues,1,0,"Hope, On the Horizon",13/3/2022,NEUTRAL
1.50E+18,631718683,wngFangel,I had Pfizer But yeah 🙋‍♀️,0,0,"Bellevue, Michigan",13/3/2022,NEUTRAL
1.50E+18,1.36E+18,stockSpace1,When can We Expect to Get vaccinated With Covaxin,6,3,No Location,7/3/2022,NEUTRAL
1.50E+18,8.34E+17,naaz_mahar,In late 2020 Ocugen had entered into a deal with vaccine maker BharatBiotech to develop supply commercialize COVAXIN for US market In a tweet Bharat Biotech stated that it Ocugen are fully committed towards bringing Covaxin in the US Canada for all age groups,0,0,No Location,8/3/2022,NEUTRAL
1.50E+18,8934712,izreloaded,What’s happening in Hong Kong is a clear failure of the zero covid policy Low vaccination rates among the elderly and vulnerable inadequate hospital prep resources etc and the poor performance of Sinovac vaccines,0,0,No Location,7/3/2022,NEUTRAL
1.50E+18,1.19E+18,marcus08859455,More people with 3 doses of the vaccine currently hospitalized than people with none More than 4X the amount of new covid cases in the triple jabbed group than in the vaccine free group 1200 different vaccine side effects confirmed by Pfizer,0,0,No Location,18/3/2022,NEGATIVE
1.50E+18,212196421,yungNleveraged,I wonder how many people at pfizer really knew the truth Somebody wanted to make people sick,95,8,No Location,13/3/2022,NEGATIVE
1.50E+18,132147749,ThBuckStopsHere,The thing here is that even though the Omicron strain is not as lethal the citizens have been vaccinated with local vaccines which sadly don’t have the efficacy of vaccines manufactured by Pfizer Moderna Many in UAE who were administered Sinovac took boosters of Pfizer,11,0,Mumbai,11/3/2022,NEGATIVE
1.50E+18,1.03E+18,deirdreritchi10,China uses sinovac don't they,3,0,No Location,9/3/2022,NEUTRAL
1.50E+18,343410327,viciykevin,No more than 40 of the population aged over 60 received a booster shot in China V E for two doses against Omicron is 60 for Pfizer+AZ will be much lower for Sinovac Its naive to suggest China in flu territory uncontrolled spread pure chaos,0,0,No Location,12/3/2022,NEGATIVE
1.50E+18,71599159,LynnikaLinguist,Yep A few scares exposures but no positive test yet 3 Moderna shots,0,0,No Location,13/3/2022,POSITIVE
1.50E+18,331233740,lepinkpig,Both my husband and myself Kid1 was 3x moderna but got it earlier this year,0,0,United States,13/3/2022,POSITIVE
1.50E+18,1.49E+18,Tufoniti1,My family member died from complications from their 2nd moderna shot 2 yrs no masks no vaccine just a healthy immune system and not even a sniffle What works for you doesn't always work for everyone else,1,0,No Location,12/3/2022,NEGATIVE
1.50E+18,1.10E+18,John74244709,Hackers Crack Pfizer Moderna Pfizer Servers All Vaccine Death Data Now Public From All Companies Thanks to Hackers,0,0,No Location,12/3/2022,NEUTRAL
1.50E+18,1.48E+18,shaunhitch1981,Maybe someone died with the vaccine but not of Just like covid deaths being with not of,0,0,No Location,18/3/2022,NEGATIVE
1.50E+18,1.16E+18,DietrickPatrick,From the early vaccine roll out Dec 2020 to Feb 2021 Data from Pfizer trial is below in the appendix,1,1,No Location,13/3/2022,NEUTRAL
1.50E+18,1.40E+18,Michael75785344,I can do you one better As of about a week ago quadruple vaxxed with Moderna with doctor's encouragement and no Covid yet,0,0,No Location,13/3/2022,POSITIVE
1.50E+18,8.25E+17,SistahResistah,Triple vaxed with moderna got COVID but was totally asymptomatic,0,0,United States Minor Outlying I,13/3/2022,NEUTRAL
1.50E+18,1.28E+18,Nemesis_Alert,Vs BA 1 BA 2 almost no one in China are vaxed They all got the BA SinoVac or SinoPharm,1,0,"Mentone, Melbourne",12/3/2022,NEUTRAL
1.50E+18,80390325,fredmalphurs,Looming vaccine deadline adds urgency to COVID funding impasse,0,0,"Fernandina Beach, FL",18/3/2022,NEUTRAL
1.50E+18,1.43E+18,Crissy91553003,Pfizer Buried Their Data in the Authorization Process—Fraud Becoming Clear—Could Lose ProtectionsDr Ryan Cole If an authorization from a legal point of view is obtained through fraud then the liability protections these pharmaceutical companies are granted through the CARES,1,0,Peru,13/3/2022,NEGATIVE
1.50E+18,194382347,Maxsimile,Actually highly notable Very close connections between the two countries 100 000 Russian tourists per year Sputnik vaccine deliveries SM against sanctions on Russia,1,0,"Somerville, MA",7/3/2022,POSITIVE
1.50E+18,89955122,mymoneytips,Ocugen Latest News What OCGN Stock Investors Need to Know About the FDA’s Covaxin Rejection entrepreneur forextips money signals tradingstrategy forexsignals invest trader fx,0,0,No Location,13/3/2022,NEUTRAL
1.50E+18,7.93E+17,SaffronSalim,Hello masteru first few years like a newbie took time to understand appudu priorities veru 2nd term lo chudu ela chesthunnaru fdi investments EV startups pharma ki hub ra covaxin maa hyd nunche supply chesaru,0,0,Hassan Bhai City,9/3/2022,NEUTRAL
1.50E+18,7.27E+17,DorothyNovick,Y’all people are still coming around to covid vaccines Yes there are never-evers and they make that clear up front But many who were scared of the vaccine are scared no longer Keep asking keep offering keep being there for those who have questions,2,0,"Pennsylvania, USA",18/3/2022,NEGATIVE
1.50E+18,53533774,slikrik2003,So I got that strike on my YT channel that I called Cite Pfizer's own data and it's misinformation Cite state-sponsored propaganda and it's science We live in a stupid fucking world,68,21,NYC,13/3/2022,NEGATIVE
1.50E+18,1.23E+18,tweetogbami,When l think of how Government destroyed the functioning La General Hospital that US President Barack Obama visited in 2008 l can't bring myself to understand how and why what occured happened And the Health Minister is still at post after this and the Sputnik V saga Hmmm,1,1,No Location,10/3/2022,NEGATIVE
1.50E+18,1.38E+18,EsqHumbug,Now pop off and read the Pfizer papers especially the 9 pages of adverse reactions that should be the biggest news story in the world,2,1,United Kingdom,13/3/2022,NEGATIVE
1.50E+18,1.08E+18,bugoutcamping,the conspiracy is from pfizer hiding it from the public if you would use your brain and read their own documents its a fact woe to you,3,0,USA,13/3/2022,NEGATIVE
1.50E+18,43852658,themainichi,Moderna plans to offer omicron vaccine as early as autumn in Japan,3,3,"Tokyo, Japan",12/3/2022,POSITIVE
1.50E+18,1.33E+18,LorriganMichael,Chair CEO of Pfizer conducts an interview and low and behold what do we see in the background Satanists are renowned for discreetly flaunting symbolism of their sick occult The evileye in satanism has the ability to cause injury or death on those whom it falls,0,0,"Melbourne, Victoria",13/3/2022,NEGATIVE
1.50E+18,1.37E+18,Wishuponastar35,Pfizer list of side effects just if you haven't read it 👇👇👇👇👇👇👇👇👇 That's the thing you mandated and the reason I'm not working atm,0,0,No Location,13/3/2022,NEGATIVE
1.50E+18,1.50E+18,LigmaBallz_1971,Pfizer no covid and I was all up in some underground rap and reggae shows with lots of youngsters I know weren't vaccinated,0,0,dirty south,13/3/2022,NEUTRAL
1.50E+18,1.34E+18,EricaSteussie,Oh… This season's flu shot offered virtually no protection against infection Also oh… A number of vaccine makers including Pfizer and Moderna are trying to develop flu vaccines using mRNA technology,1,0,CA➡️MN➡️NC➡️FL➡️MO➡️NV,12/3/2022,NEGATIVE
1.50E+18,2377847503,justbreathing2,Have you even read the Pfizer documents that they tried to keep hidden for 75 years,0,0,No Location,13/3/2022,NEGATIVE
1.50E+18,8.93E+17,MikeMelbourne02,Interventions coming for 'gender confusion pandemic Now 'infecting our children via professional smarter-than-you educators Pfizer has a 'fake RNA-mutant jab for that too No fake test required though Symptomatic,1,1,No Location,13/3/2022,NEGATIVE
1.50E+18,1.03E+18,VishnuFNO,Not allowing Pfizer,2,0,Sirius,13/3/2022,NEGATIVE
1.50E+18,1.41E+18,Knews84655424,Pfizer CEO on cracking COVID ‘Companies that stay true to their purpose perform far better,0,0,No Location,13/3/2022,POSITIVE
1.50E+18,1210098278,CastonChris,Miserable failure forgot to tell the American people about covid when he found out Called it a democratic Hoax forced blue state governors to fight each other for PPP but he was first in line for the vaccine TrumpVirusDeathToll960k REPUBLICANS FAILED COVID,0,0,"Chicago, Illinois",18/3/2022,NEGATIVE
1.50E+18,2698660483,hongkong_ball,Also one of the vaccines is Sinovac which is as useful as normal saline,0,0,Niemandsland,8/3/2022,NEUTRAL
1.50E+18,1.37E+18,EBITDAtiger,Alzheimer’s dementia whatever you want to call it is the cruelest disease of all It robs you of your memories and your loved ones have to sit by and watch as they are slowly forgotten Terrible Hopefully we can find some mRNA vaccine to prevent this looking at you Moderna,0,0,No Location,12/3/2022,NEGATIVE
1.50E+18,7.65E+17,Ungerbung3r,Wife is double vaxxed nurse and didn't agree with my decision not to take Pfizer but now doesn't want the booster,3,0,"Melbourne, Victoria",12/3/2022,NEGATIVE
1.50E+18,4690610851,JayKayYes,thank you for continuing to voice your support for the universal COVID vaccine COVAXIN The whole of the western world needs this wonder vaccine and the sooner the approves it the better Lead by example USA,7,2,Germany,6/3/2022,POSITVE
1.50E+18,9.59E+17,MantioneAnne,Time to bring out news clips fundraiser emails etc with Johnson spreading covid vaccine lies mocking public health officialss,0,0,No Location,18/3/2022,NEGATIVE
1.50E+18,3425797251,whale_tips,MODERNA INC We entered a 2022-03-18 call 167 50 strike at 9 30 AM with a limit buy We fully exited 50 minutes later by limit sale for a 280 profit mrna pfe ccl spy modernainc moderna pfizer vaccine covid omicron,0,0,"New York, NY",18/3/2022,POSITIVE
1.50E+18,133027585,VotraV,Yes A PR would be good from OCUGEN on Joint production collaboration for outside of USA for COVAXIN Revenue Revenue Revenue we need next,2,0,No Location,12/3/2022,POSITIVE
1.50E+18,1.46E+18,sammy44231,pfizer Did the Left change another definition Is up now down So gas prices are down,3,0,No Location,13/3/2022,NEUTRAL
1.50E+18,3851159499,ipet_isut,🚨BREAKING🚨 Turkeys voicing concern over Christmas are cranks and weirdos says study commissioned by Big Farmer 👨🏻‍🌾💉,0,0,No Location,18/3/2022,NEGATIVE
1.50E+18,1.39E+18,findcult,Covid Vaccine Covaxin is safe for Diabetic Patients in India COVID19 COVAXIN vaccination diabetes,1,0,hyderabad,7/3/2022,POSITIVE
1.50E+18,1.39E+18,nazmulmarketer1,NHS app will be Covid ‘vaccine passport for foreign travel says Grant Shapps,0,0,Bangladesh,18/3/2022,NEUTRAL
1.50E+18,200155729,wine_oasis,Health Sec S Javid has suggested that a 4th booster of the coronavirus vaccine could be rolled out in the autumn He said he would follow the advice of the Joint Committee on Vaccination and Immunisation JCVI but suggested the jabs would be offered before the end of the year,3,0,"London, England",18/3/2022,POSITIVE
1.50E+18,37172759,John_for_hope,Don't get upset man Life is tough And if you want to 'stick it to the big man I am right there with you brother I just think you are barking up the wrong tree COVID was real and did kills lots of plpl The vaccine is as safe as any med all meds kill,0,0,London,18/3/2022,POSITIVE
1.50E+18,3193226472,LeBarnacle,Prioritising Scientific Data In Covid-19 Vaccine Policy by,0,0,"Lorong Kuda, Kuala Lumpur ",18/3/2022,NEUTRAL
1.50E+18,986900671,Jason42146758,China could use Fosun-branded Chinese language labelled Pfizer-BioNTech vaccinations as 3rd doses immediately If Pfizer had been used as first and second doses they would have been in direct competition with Chinese vaccines which could have produced embarrassing scenes,0,0,No Location,13/3/2022,NEUTRAL
1.50E+18,1.50E+18,StinkyP95659353,Myocarditis is a big one along with the other 1291 others they neglected to tell everyone about for some reason and then tried to hide for the better half of the next 75 years but yea im as dumbfounded as you are s,1,0,No Location,13/3/2022,NEGATIVE
1.50E+18,1.27E+18,LaylasWorld2,bahahahahaahahaaa have you looked at Pfizer and Moderna stocks lol,0,0,earth,12/3/2022,NEGATIVE
1.50E+18,1.43E+18,MinikaRahim,Parents are now seen as being more open to allowing their children to be vaccinated after the government gave the choice of using the Comirnaty Pfizer or CoronaVac Sinovac vaccine,0,0,Sarawak,11/3/2022,POSITIVE
1.50E+18,9.78E+17,ReptheWhirlwind,🙋🏾‍♀️ But you still have to be careful My triple-vaxxed-with-Moderna daughter caught it in grad school She had mild cold-type symptoms and seems to have recovered completely so the vaccine did its job but that positive test resulted in days of missed lab work due to isolation,0,0,No Location,13/3/2022,POSITIVE
1.50E+18,1.32E+18,gaijinfarang,largely ineffective illustrated More than half of vaccinated elderly got Sinovac,0,0,No Location,12/3/2022,NEGATIVE
1.50E+18,1.46E+18,denne_eric,You sponsored a bill to end vaccine requirements in schools hospitals etc Not just the covid vaccine but all vaccines How is that protecting the vulnerable,2,0,No Location,18/3/2022,NEGATIVE
1.50E+18,1.11E+18,MRBK51,Anti-vax script…are you kidding I was a fit and healthy person that exercised daily rode MTB’s 3x’s a week After the 2nd Pfizer shot I ended up in hospital with inflammation of the heart I can’t even walk a hill atm let alone anything else I love doing It’s shit,0,0,Australia,13/3/2022,NEGATIVE
1.50E+18,1.05E+18,LordKingSalmon,One I have no idea how that counters that gas prices were so cheap because the world shut down under Trump Two Pfizer developed with no funding or input from the government They just used them as a vendor to sell to,0,0,No Location,13/3/2022,NEGATIVE
1.50E+18,1.49E+18,Granny4Freedom,Our governments have a lot to answer for when it comes to monopolizing the price and supply of mainly Pfizer and Moderna at the expense of developing newer better vaccines and therapeutics,0,0,"Alberta, Canada",12/3/2022,NEGATIVE
1.50E+18,1.25E+18,76_texas,Dr Naomi Wolf Details Unsettling Pfizer Documents Enlisted 161 Attorneys To Address ‘Crimes Of Extraordinary Scale [VIDEO via,0,0,No Location,13/3/2022,NEGATIVE
1.50E+18,9.90E+17,michaelcoleufc2,Huge Confirms all the hiring was bevause of this and manufacturing for LFG we don’t need the corruption from we’ll have coming no matter what covaxin approve,1,0,No Location,9/3/2022,NEGATIVE
1.50E+18,9.23E+17,ShegaonkarSunil,Here is the interview which claim the adverse events from mRNA is 1 1300 but reporting of VAERS is very low to the extent of 1 of actual numbers referencing from comment section So VAERS may shoot to 1 13 Alarming Yet Pfizer recommends 4th dose,1,0,"Toronto, Ontario",13/3/2022,NEUTRAL
1.50E+18,1.28E+18,icecoldmaveric1,People were already being vaccinated 1mm per day under Trump Also why haven't you approve covaxin Stop gaslighting the American people and get out of bed with pfizer,0,0,No Location,11/3/2022,NEGATIVE
1.50E+18,1539363666,saadpb,COVAXIN is another GREAT EFFECTIVE vaccine approve COVAXIN,0,0,The Moon,13/3/2022,POSITIVE
1.50E+18,1.41E+18,Karan130320,moderna pfizer Hello everyone Do not forget to participate in our nft draw between 13-18 March the information is available in the pinned message on my profile staking and 2d games are coming soon be sure to review 🚀🚀🚀,0,0,"Ankara, Türkiye",12/3/2022,NEUTRAL
1.50E+18,2473747392,Politiko_Ph,Sinovac has been granted the emergency use authorization EUA by the Food and Drug Administration FDA for pediatric COVID vaccination in the Philippines PolitikoNews,0,0,No Location,12/3/2022,POSITIVE
1.50E+18,299921104,gopsdragon,Last week they were experts on how safe Pfizer is The year before that experts on how a president should tweet Before that they were experts on listening to a child on climate change When the economy crashes they’ll say they knew it was coming even though few understand,0,0,Back in the USA,13/3/2022,NEGATIVE
1.50E+18,1.35E+18,slightly_right_,I’m sorry for your his loss My 55 year old health nut cousin died suddenly of a heart attack 3 days after his 2nd Pfizer He was the breadwinner of his family The wife had to sell the house 😢,12,1,A Red Girl in a Blue State 😢,13/3/2022,NEGATIVE
1.50E+18,938925002,1stSvelteCelt,Moderna seeks FDA authorization for a second booster dose of its coronavirus vaccine for all adults I am SO ready,2,0,#Blue Florida,18/3/2022,NEUTRAL
1.50E+18,1197231864,rickythebee,2 Pfizer jabs 6 months of declining health Photophobia blurring vision light headed confusion at times left arm numb first 5 months numbness now entire left side Happened 4 days after 1st shot went away for 3 5 weeks 2 days after second shot came back and stayed,0,0,Greater Sudbury / Grand Sudbur,13/3/2022,NEGATIVE
1.50E+18,2478670366,Speedy_RS,Uhm correction its called a flu shot not a vaccine never took it and never will stop lying to the public This Covid shot is a trail and error shot you cannot force it onto people,13,3,My Home,18/3/2022,NEGATIVE
1.50E+18,1.42E+18,GumbeauxMike,You realize that Moderna was actually the first to have a vaccine ready for trials don’t you You all of the semantic idiocy over the 2 vaccine developer seems ridiculous,1,0,NoLa,12/3/2022,NEGATIVE
1.50E+18,1.50E+18,witbury,Its been shown that the Pfizer MRNA injection alters the DNA in human liver cells Anyone that has had the Pfizer treatment is now a genetically modified organism The results of which are unknown but it would not surprise me to see cancer cases skyrocket in the next few years,0,0,No Location,13/3/2022,NEGATIVE
1.50E+18,35239459,RIHEALTH,In general people with moderately to severely compromised immune systems should get an additional dose of mRNA vaccine 28 days after their second dose of Pfizer or Moderna or 28 days after their dose of Johnson Johnson They should also get a booster dose,2,2,Rhode Island,12/3/2022,NEUTRAL
1.50E+18,1.17E+18,ChaitanyaParek4,No of doses of covaxin And everyday this 2 center will there for vaccine onspot offline,1,0,No Location,8/3/2022,NEUTRAL
1.50E+18,1.00E+18,AnneSmi72007257,I'll say it we told you so Now that 90 damning internal pages are released from Pfizer by court order the culpability dodge begins Pfizer CEO throwing his 'experts under the bus,0,0,~ Former lifelong Tory  ~,13/3/2022,NEGATIVE
1.50E+18,313536147,ActivistBowen2,btw PFIZER or MODERNA i got PFIZER here in HONGKONG HONGKONG PFIZER,0,0,Hong Kong,12/3/2022,NEUTRAL
1.50E+18,14276011,kjoules,Among the deaths or among the general population GovHK has not disclosed deaths by vaccine What we do know is 65 of those age 70 and 72 of age 80 who are vaccinated chose Sinovac over Pfizer,0,0,香港 Hong Kong,13/3/2022,NEUTRAL
1.50E+18,9.22E+17,GillianBateman5,November 2021 'Pfizer CEO says people who spread vaccine disinformation are criminals' He may regret saying this 🤔,0,0,No Location,13/3/2022,NEGATIVE
1.50E+18,833311164,gvenugopalan,Very potent poisons both of them Covaxin has taken at least SEVENTEEN young lives in one month after it was opened up for 15 and above on Jan 3rd,14,5,India,9/3/2022,NEGATIVE
1.50E+18,3169083391,UCSFBixby,New CIRUS Study publication found that among reproductive-age women race and ethnicity educational attainment health insurance type annual household income partnership status US region were associated with low COVID vaccine likelihood,1,0,"San Francisco, CA",18/3/2022,NEGATIVE
1.50E+18,38213357,ColumbusHealth,Columbus Public Health is hosting a COVID-19 vaccine clinic tomorrow from 9 a m -noon Get your COVID-19 first second pediatric or booster dose No appointment needed 100 Vax Cash will be available for Franklin County residents receiving their first dose while supplies last,3,7,"Columbus, Ohio",18/3/2022,POSITIVE
1.50E+18,16931273,tarahaelle,Ha I made it for when I got my first Moderna jab on Jan 6 For some reason it’s easy to remember that date 🙄,1,0,DFW,12/3/2022,NEUTRAL
1.50E+18,1.48E+18,SimpleMedia_,Moderna asks FDA to authorize 4th dose of its COVID-19 vaccine for all adults,0,0,"Chicago, IL USA",18/3/2022,POSITIVE
1.50E+18,456961408,DeepBreathPeace,pfizer If you don’t believe me go through the demographic reports of Covid deaths Very clear it’s Covid not the vaccine,0,0,I wish it was Fujiyama,13/3/2022,NEGATIVE
1.50E+18,7.47E+17,kafkathehimbo,sinovac 1st and 2nd dose booster moderna super bigat ng arm and nakakagroggy the next day after 24 hours okay naman na ako but i did have a friend na lumabas ng lahat ng skin allergies i guess if you have pre-existing condition sa heart and allergies best to ask doctor,1,0,she/her,10/3/2022,NEGATIVE
1.50E+18,1.09E+18,fivepillows,Pfizer x 3 and have been exposed 3 times including kissing my husband on the mouth the day before he started showing symptoms NEGATIVE X 3,0,0,"Georgia, USA",13/3/2022,NEGATIVE
1.50E+18,9.92E+17,intriguing777,When is the management of Pfizer going to get arrested for mass murder,0,0,No Location,13/3/2022,NEGATIVE
1.50E+18,1.46E+18,KRob55737385,I agree🇺🇲❤ Covaxin Covaxinforkids Covaxin for my family ❤️,0,0,No Location,10/3/2022,NEGATIVE
1.50E+18,34482007,AndyM2029,She’s such a twit one of the biggest problems with her silly little talk is that the Covid shot is NOT like polio or other vaccines we should have never called it a vaccine because it’s not like getting a dead virus but rather it changes how Covid works inside you,0,0,"Marietta Ga, USA",18/3/2022,NEGATIVE
1.50E+18,296320706,Stashk311,Please comment on covaxin traditional non mrna vaccine,1,1,"Los Angeles, CA",11/3/2022,NEUTRAL
1.50E+18,1.49E+18,20thCenturyFoxI,You must think Moderna the vaccine producer lacks imagination They say COVID variants will exist forever Soon we will get new strains too Follow the science not your imagination,0,0,No Location,12/3/2022,NEGATIVE
1.50E+18,110914884,sanjaibiotech72,Request to get arranged 2nd dose of Sputnik V my daughter 18 got the first dose on Jan 22 in Punjab Non-availability is creating a problem for those 18 years who have to first dose Urgent request please,0,2,"Patiala, Punjab",8/3/2022,NEGATIVE
1.50E+18,9.71E+17,feedpushr,Moderna Asks FDA to Approve Fourth Covid-19 Vaccine Dose for 18+,0,0,"Tours, France",18/3/2022,POSITIVE
1.50E+18,39211040,NewsMedical,Study shows BCG vaccination reduces SARS-CoV-2-induced lung inflammation in hamsters BCG vaccine vaccination SARSCoV2 COVID19 coronavirus covid inflammation lung,0,0,No Location,18/3/2022,NEUTRAL
1.50E+18,1.37E+18,songpinganq,Chinese atrocities 🧵 Millions of Chinese people have to line up for miles to do daily Covid test to get a negative PCR test result to keep their movement licenses-QR code vaccine passports valid green to be able to walk around and work tomorrow,2,2,No Location,18/3/2022,NEUTRAL
1.50E+18,16190610,NuruUnchained,If Pfizer admitted 3 the truth is likely more like 30 My actual guess is that something more like 25 of all SARS-CoV-2 cases were just the vaccine gone rogue I've also read that the only difference between the 'CoVid infection and the vaccine is the strength dose level,0,0,No Location,13/3/2022,NEUTRAL
1.50E+18,1.45E+18,Havenbop,The only Covid burden is the shedding by the vaccinated I do not know anybody who has contracted Covid that is un-vaxxed I know more people who have died from the vaccine than Covid 86 died in Australia right And everyone I know who has been jibby-jabbed got Covid,1,0,Lord Howe Island,18/3/2022,NEUTRAL
1.50E+18,8.00E+17,Xer1115,pfizer Hi When will we know which manufacturers can have the eligibility to get the sublicense of paxlovid,0,0,No Location,13/3/2022,NEUTRAL
1.50E+18,1.43E+18,Edwin43855216,He went as far as importing his own vaccine ie sputnik this man Ruto the Russian has nothing to offer us,4,0,No Location,9/3/2022,NEGATIVE
1.50E+18,245003442,Alipor_Sheikh,For asking to comment on the Pfizer side effects,0,0,No Location,13/3/2022,NEUTRAL
1.50E+18,1.34E+18,JackNeedsABeer,I had the Pfizer with Moderna booster Still Covid free,0,0,"Marietta, PA",13/3/2022,POSITIVE
1.50E+18,1.46E+18,RealAmerican195,All this Covid shit has been nothing but a power grab by the Left wanting to control the population how many rights have we lost because of it now having a possible vaccine passport show us your papers it's Nazi Germany all over again,0,0,No Location,18/3/2022,NEGATIVE
1.50E+18,374614775,BigLen33,All these people saying get the shot obviously didn’t read the information pfizer just released DoYourHomework,0,0,Las Vegas,13/3/2022,NEGATIVE
1.50E+18,1.47E+18,WSTM19,Give us covaxin you corrupt cunts or better yet personally go advertise your shit in Russia,0,0,No Location,10/3/2022,NEGATIVE
1.50E+18,1.28E+18,Grandsl88820515,Probably because everyone is realising covid isn't that bad and definitely doesn't justify rolling the dice with serious vaccine side effects,0,0,No Location,18/3/2022,NEGATIVE
1.50E+18,127342358,DevinFauxCalf,also is stalling on approving covaxin or Novavax There r millions of immunocompromised as well those who got 1st mRNA jab but had a rxn MDs told them to wait 4a protein vax they are STILL waiting FDA sitting on Novavax 4 over 2 months now No meeting scheduled,1,0,a farm in Iowa,8/3/2022,NEGATIVE
1.50E+18,1.49E+18,Ben72088495,Considering the 9 pages of side effect released by pfizer that you said was safe and effective which it is neither I don't think anyone should listen to your advice You should be struck off and be facing human rights charges,1,0,No Location,13/3/2022,NEGATIVE
1.50E+18,1.37E+18,Saintmarcos52,For example India was distributing AstraZeneca to African and Caribbean countries Russia was distributing Sputnik V to African and Caribbean countries and America was initially distributing Johnson Johnson and started Moderna and Pfizer shortly after,0,0,New York,10/3/2022,NEUTRAL
1.50E+18,1.38E+18,smorffer,Moderna is seeking FDA approval for a 4th COVID-19 vaccine shot for those aged 18 and above Siguemeytesigo Followback News SDV,0,0,World,18/3/2022,POSITIVE
1.50E+18,1.31E+18,gl0bal_feed,Moderna asked the FDA to authorize a second booster of its coronavirus vaccine for all adults The request is significantly broader than Pfi —New York Times coronavirus,0,0,No Location,18/3/2022,POSITIVE
1.50E+18,33598221,SergePoirier,Not much time to wake up folks please help others wake up now too share everywhere PFIZER'S NANO BEAST - Whistle blower MELISSA MCATEE via,0,0,Gatineau,13/3/2022,NEGATIVE
1.50E+18,8.63E+17,buffingtonbear,Tripled vax with Pfizer and been okay,0,0,"Daytona Beach, FL",13/3/2022,POSITIVe
1.50E+18,3363234647,Jefferson21093,OCGN COVAXIN FOR UKRAINE 🌟,1,0,"Brooklyn, NY 🇺🇸",10/3/2022,NEUTRAL
1.50E+18,1.48E+18,ChuckBrown67,Fauci is in bed with Pfizer it’s very easy to see That’s why Ocugen is struggling to get Covaxin approved Covaxin has been proven to neutralize all COVID variants in India with all ages and the US is blinded to that fact Pfizer pays out a lot of kickbacks,0,0,No Location,12/3/2022,POSITIVE
1.50E+18,1.47E+18,EyeDrTayson,It’s unfortunate that a large medical community has chosen to ignore the traditional platform of vaccine development Covaxin,8,5,No Location,10/3/2022,NEGATIVE
1.50E+18,1.47E+18,won_someone,Really sad that US Surgeon General is promoting a part of the problem There are other preventatives that have been used effectively Unusual observations in autopsies of vaccinated ‘Receipts Pfizer Paid FDA 2 9 Million During Approval Process Pfizer Cut Checks To The FDA’,0,0,No Location,13/3/2022,NGATIVE
1.50E+18,27687338,hottoddyo,You can be awesomer too by approving COVAXIN so I can get it as a booster No more testing on me wewantcovaxin COVAXIN Yes I said awesomer WeCanDoThis,36,17,USA,10/3/2022,POSITIVE
1.50E+18,1.49E+18,cabhijit359,Dear all Please let us know when covaxin will approved,0,0,No Location,10/3/2022,NEUTRAL
1.50E+18,1.46E+18,PutinIsABottom,Did Nancy polesi use inside information to influence her decision to invest in technology like conservatives did with COVID and vaccine manufacturers If so she should be arrested And by all means let's make it illegal for politicians to make these types of investments,0,0,No Location,18/3/2022,NEGATIVE
